Name,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color
Outros,Dog,Intact Male,0.15,Siberian Husky Mix,White
Outros,Dog,Spayed Female,0.25,Pit Bull,Outros
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Black/White
NA,Cat,Intact Male,0.1,Domestic Shorthair Mix,Outros
NA,Dog,Neutered Male,0.35,Chihuahua Longhair Mix,Brown/White
Outros,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Spayed Female,0.55,Chow Chow Mix,Outros
Outros,Dog,Spayed Female,0.25,Pit Bull Mix,Brown/White
Outros,Dog,Neutered Male,0.00821917808219,German Shepherd Mix,Outros
NA,Cat,Spayed Female,0.0164383561644,Domestic Shorthair Mix,Black
Riley,Dog,Spayed Female,0.1,Pit Bull Mix,Outros
NA,Dog,Intact Female,0.000821917808219,Rat Terrier Mix,White
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Brown Tabby/White
Outros,Cat,Neutered Male,0.4,Domestic Longhair Mix,Outros
Outros,Dog,Neutered Male,0.3,Outros,Outros
Outros,Dog,Spayed Female,0.05,American Bulldog Mix,Outros
Outros,Cat,Neutered Male,0.05,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.15,German Shepherd/Labrador Retriever,Outros
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.35,Outros,Outros
Outros,Dog,Spayed Female,0.1,Chihuahua Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.1,Outros,Outros
NA,Dog,Neutered Male,0.0328767123288,Labrador Retriever Mix,Outros
Rocky,Dog,Neutered Male,0.15,Chihuahua Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.5,Australian Cattle Dog Mix,Outros
NA,Cat,Intact Male,0.000547945205479,Domestic Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.0287671232877,Labrador Retriever Mix,Black
Rocky,Dog,Neutered Male,0.15,Labrador Retriever Mix,Outros
Toby,Dog,Neutered Male,0.1,Miniature Pinscher Mix,Outros
NA,Dog,Intact Male,0.00821917808219,Outros,Tan/White
Outros,Dog,Neutered Male,0.2,Chihuahua Shorthair Mix,Outros
NA,Dog,Spayed Female,0.041095890411,Outros,Outros
Outros,Dog,Intact Female,0.1,Great Pyrenees Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.1,Outros,Outros
NA,Cat,Unknown,0.00191780821918,Domestic Shorthair Mix,Brown Tabby/White
Zeus,Dog,Neutered Male,0.25,Outros,White
Outros,Cat,Neutered Male,0.5,Siamese Mix,Outros
Princess,Dog,Spayed Female,0.0328767123288,Chihuahua Shorthair Mix,Outros
NA,Cat,Intact Female,0.1,Domestic Shorthair Mix,Black
Charlie,Dog,Neutered Male,0.25,Pit Bull Mix,Outros
Outros,Dog,Neutered Male,0.15,Border Collie Mix,Outros
Outros,Dog,Neutered Male,0.1,Outros,Outros
NA,Cat,Intact Male,0.0164383561644,Domestic Shorthair Mix,Brown Tabby/White
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Black
NA,Dog,Spayed Female,0.4,Miniature Poodle Mix,Outros
Outros,Dog,Neutered Male,0.5,Outros,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Cat,Intact Female,0.00821917808219,Domestic Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.3,Chihuahua Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.2,Labrador Retriever Mix,Black
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Outros
NA,Dog,Neutered Male,0.15,American Bulldog Mix,White
NA,Cat,Unknown,0.00191780821918,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Longhair Mix,Black/White
NA,Dog,Intact Male,0.00191780821918,Pit Bull Mix,Black/White
NA,Dog,Neutered Male,0.15,Chihuahua Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.45,Outros,Outros
Outros,Cat,Spayed Female,0.0205479452055,Siamese Mix,Outros
NA,Dog,Spayed Female,0.05,Outros,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
Outros,Cat,Spayed Female,0.15,Domestic Shorthair Mix,Outros
Outros,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.05,Miniature Schnauzer Mix,Black/White
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Intact Male,0.05,Labrador Retriever,Outros
Outros,Dog,Spayed Female,0.05,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
Outros,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Outros
NA,Dog,Neutered Male,0.00821917808219,Labrador Retriever/German Shepherd,Outros
NA,Cat,Intact Male,0.0246575342466,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.25,Outros,Outros
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Brown Tabby/White
Maggie,Dog,Spayed Female,0.05,Pit Bull Mix,Outros
Outros,Dog,Neutered Male,0.25,Labrador Retriever Mix,Black
NA,Cat,Unknown,0.000958904109589,Domestic Shorthair Mix,Brown Tabby
Peanut,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Outros
NA,Dog,Intact Female,0.00383561643836,Chihuahua Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.45,Cairn Terrier Mix,Outros
Riley,Dog,Intact Male,0.0452054794521,Outros,Outros
NA,Cat,Neutered Male,0.05,Siamese Mix,Outros
Outros,Dog,Intact Male,0.3,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.4,Domestic Medium Hair Mix,Outros
Princess,Dog,Spayed Female,0.0246575342466,Outros,Black/White
NA,Cat,Neutered Male,0.2,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Intact Female,0.05,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.05,Domestic Longhair Mix,Brown Tabby/White
NA,Cat,Intact Male,0.00287671232877,Domestic Medium Hair Mix,Outros
Outros,Dog,Spayed Female,0.1,Rat Terrier Mix,Outros
Outros,Cat,Intact Male,0.00821917808219,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Intact Female,0.5,Australian Cattle Dog Mix,Outros
Outros,Dog,Neutered Male,0.25,Outros,Outros
Max,Cat,Neutered Male,0.25,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.1,Outros,Brown/White
Outros,Cat,Spayed Female,0.0205479452055,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Female,0.000958904109589,Pit Bull Mix,Brown/White
Outros,Dog,Spayed Female,0.15,Pit Bull Mix,Black
Outros,Cat,Neutered Male,0.15,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.2,Labrador Retriever Mix,Outros
Outros,Dog,Spayed Female,0.2,Shih Tzu Mix,Outros
NA,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Medium Hair Mix,Black/White
Outros,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Outros
NA,Dog,Spayed Female,0.0205479452055,German Shepherd Mix,Outros
Outros,Dog,Spayed Female,0.05,Rottweiler Mix,Outros
Outros,Dog,Neutered Male,0.15,Labrador Retriever Mix,Black
Outros,Dog,Neutered Male,0.0452054794521,Outros,Outros
NA,Dog,Spayed Female,0.0287671232877,Australian Kelpie Mix,Black
Outros,Dog,Neutered Male,0.25,Yorkshire Terrier Mix,Outros
Outros,Cat,Spayed Female,0.0287671232877,Domestic Shorthair Mix,Outros
NA,Dog,Intact Female,0.00191780821918,Pit Bull Mix,Outros
NA,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Brown Tabby
Shadow,Dog,Spayed Female,0.0328767123288,Labrador Retriever Mix,Black
Outros,Cat,Intact Female,0.0041095890411,Siamese Mix,Outros
Sasha,Dog,Spayed Female,0.00821917808219,Outros,Outros
Outros,Dog,Neutered Male,0.15,Pit Bull Mix,Outros
Rocky,Dog,Neutered Male,0.2,Pit Bull Mix,Outros
NA,Cat,Intact Female,0.1,Domestic Shorthair Mix,Brown Tabby
NA,Dog,Neutered Male,0.0164383561644,Cairn Terrier Mix,Outros
Outros,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.05,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.00191780821918,Domestic Shorthair Mix,Brown Tabby/White
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black
Outros,Dog,Spayed Female,0.0246575342466,Pit Bull Mix,Tan/White
Outros,Cat,Neutered Male,0.0246575342466,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.1,Outros,Black/White
NA,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Intact Female,0.0164383561644,Boxer Mix,Outros
Outros,Cat,Intact Female,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.0041095890411,Siamese Mix,Outros
Lucy,Dog,Spayed Female,0.3,Pit Bull Mix,Brown/White
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Tan/White
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.05,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.15,Chihuahua Longhair Mix,Black/White
Outros,Dog,Neutered Male,0.05,Australian Cattle Dog Mix,Outros
Outros,Dog,Spayed Female,0.4,German Shepherd Mix,Outros
NA,Cat,Intact Female,0.00191780821918,Domestic Shorthair Mix,Orange Tabby
Outros,Cat,Neutered Male,0.3,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.05,Miniature Pinscher Mix,Outros
Outros,Dog,Spayed Female,0.1,Chihuahua Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.00383561643836,Domestic Shorthair Mix,Black/White
NA,Dog,Neutered Male,0.65,Catahoula Mix,Black/White
Jake,Dog,Neutered Male,0.1,Outros,Outros
Peanut,Dog,Neutered Male,0.1,Chihuahua Shorthair Mix,Outros
Outros,Cat,Intact Female,0.1,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Outros
Outros,Dog,Neutered Male,0.00821917808219,Outros,Outros
Outros,Dog,Intact Female,0.05,German Shepherd Mix,Outros
Sasha,Dog,Spayed Female,0.1,German Shepherd Mix,Brown/White
Outros,Dog,Neutered Male,0.2,Outros,White
Outros,Dog,Spayed Female,0.00821917808219,German Shepherd Mix,Outros
NA,Cat,Intact Male,0.1,Domestic Shorthair Mix,Outros
NA,Dog,Intact Male,0.05,American Bulldog Mix,Outros
Outros,Dog,Intact Male,0.00821917808219,Australian Cattle Dog Mix,Outros
Sasha,Cat,Intact Female,0.05,Siamese Mix,White
NA,Cat,Spayed Female,0.25,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.1,Outros,Outros
Outros,Cat,Spayed Female,0.15,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.1,Outros,Outros
Outros,Cat,Neutered Male,0.0205479452055,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Intact Male,0.1,Pit Bull Mix,Black/White
Lucky,Dog,Neutered Male,0.1,American Pit Bull Terrier Mix,Outros
NA,Cat,Intact Male,0.00191780821918,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.00191780821918,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Intact Male,0.00821917808219,Labrador Retriever Mix,Outros
Outros,Dog,Spayed Female,0.4,Pit Bull Mix,Outros
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.05,Domestic Medium Hair Mix,Black/White
Outros,Dog,Spayed Female,0.35,Boxer Mix,Brown/White
Outros,Cat,Spayed Female,0.1,Domestic Shorthair Mix,Brown Tabby/White
Outros,Dog,Spayed Female,0.0452054794521,Outros,Black/White
Outros,Cat,Neutered Male,0.15,Domestic Shorthair Mix,Outros
NA,Dog,Intact Male,0.0041095890411,German Shepherd Mix,Outros
NA,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Outros
NA,Dog,Intact Male,0.00383561643836,Outros,Black/White
Outros,Dog,Neutered Male,0.05,Dachshund Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.55,Outros,Black/White
Outros,Dog,Spayed Female,0.05,Chihuahua Shorthair Mix,Outros
NA,Cat,Intact Male,0.00041095890411,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Spayed Female,0.65,Outros,Outros
Outros,Dog,Spayed Female,0.05,Labrador Retriever Mix,Black
NA,Cat,Intact Male,0.0164383561644,Domestic Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.15,Yorkshire Terrier Mix,Outros
Chloe,Dog,Intact Female,0.0205479452055,Chihuahua Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.0164383561644,Domestic Shorthair Mix,Outros
Outros,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.0287671232877,Outros,Orange Tabby
Outros,Dog,Spayed Female,0.0123287671233,Outros,Brown/White
Outros,Cat,Spayed Female,0.1,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.0123287671233,Outros,Outros
Bella,Dog,Spayed Female,0.041095890411,Outros,Outros
Outros,Dog,Neutered Male,0.1,Boxer Mix,Outros
Outros,Cat,Intact Female,0.2,Domestic Medium Hair Mix,Outros
Outros,Cat,Spayed Female,0.65,Outros,Brown Tabby
Outros,Dog,Neutered Male,0.00821917808219,Outros,Outros
Outros,Dog,Neutered Male,0.0164383561644,Outros,Outros
NA,Dog,Intact Female,0.00287671232877,Australian Kelpie Mix,Outros
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.5,Yorkshire Terrier Mix,Outros
Outros,Dog,Spayed Female,0.0452054794521,Labrador Retriever Mix,Black/White
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Outros
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Black
NA,Cat,Intact Female,0.00383561643836,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.15,Australian Shepherd Mix,Outros
NA,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.4,German Shepherd,Outros
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.1,Labrador Retriever Mix,Outros
NA,Cat,Intact Female,0.000958904109589,Domestic Shorthair Mix,Outros
NA,Dog,Neutered Male,0.05,Outros,White
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.35,Outros,Outros
Outros,Dog,Spayed Female,0.1,Outros,Outros
Outros,Cat,Neutered Male,0.0041095890411,Domestic Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.1,Chihuahua Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Black/White
Outros,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.05,Outros,Brown/White
Outros,Dog,Neutered Male,0.2,Labrador Retriever Mix,Black/White
Outros,Dog,Spayed Female,0.15,Labrador Retriever Mix,Outros
Outros,Dog,Neutered Male,0.00821917808219,Outros,Outros
Outros,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Black
Outros,Cat,Neutered Male,0.0123287671233,Outros,Outros
Outros,Dog,Neutered Male,0.4,Outros,Black/White
NA,Dog,Intact Male,0.1,Pit Bull Mix,Outros
NA,Dog,Intact Male,0.0041095890411,Outros,White
NA,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Outros
Buddy,Dog,Neutered Male,0.25,Labrador Retriever Mix,Outros
Outros,Dog,Spayed Female,0.1,Pit Bull Mix,Outros
NA,Cat,Neutered Male,0.0205479452055,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.1,Jack Russell Terrier Mix,Outros
NA,Dog,Intact Female,0.00383561643836,Chow Chow Mix,Outros
NA,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Black
NA,Cat,Intact Female,0.1,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.2,Chihuahua Shorthair Mix,Outros
NA,Dog,Spayed Female,0.0041095890411,Outros,Tricolor
Outros,Cat,Spayed Female,0.00821917808219,Siamese Mix,Outros
Outros,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.1,Pointer Mix,Outros
Outros,Cat,Spayed Female,0.1,Domestic Shorthair Mix,Black
Marley,Dog,Neutered Male,0.00821917808219,Catahoula Mix,Outros
Outros,Dog,Neutered Male,0.1,Outros,White
Outros,Dog,Neutered Male,0.1,Staffordshire Mix,Outros
Outros,Cat,Intact Male,0.05,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Female,0.25,Outros,Outros
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.2,Outros,Outros
Outros,Dog,Neutered Male,0.00821917808219,Chihuahua Shorthair Mix,Outros
Jake,Dog,Neutered Male,0.15,Pit Bull Mix,Black/White
NA,Cat,Intact Female,0.05,Domestic Shorthair Mix,Outros
Bella,Cat,Intact Female,0.00383561643836,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.4,Outros,Tan/White
Outros,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Black/White
Outros,Cat,Spayed Female,0.35,Outros,Brown Tabby
Outros,Dog,Neutered Male,0.1,Outros,Outros
Outros,Dog,Spayed Female,0.0246575342466,Golden Retriever Mix,Outros
NA,Dog,Spayed Female,0.041095890411,Outros,Outros
Outros,Dog,Neutered Male,0.25,Outros,Outros
NA,Dog,Intact Female,0.2,Outros,Outros
NA,Cat,Intact Female,0.1,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.05,Outros,Black/White
Princess,Dog,Spayed Female,0.35,Pit Bull Mix,Tan/White
Outros,Dog,Spayed Female,0.05,Pit Bull Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.0041095890411,Pit Bull Mix,Outros
NA,Dog,Intact Female,0.1,Pit Bull Mix,Brown/White
NA,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Spayed Female,0.0123287671233,Domestic Medium Hair Mix,Outros
Outros,Dog,Neutered Male,0.25,Great Pyrenees Mix,White
NA,Cat,Intact Male,0.0123287671233,Domestic Shorthair Mix,Black/White
Outros,Dog,Neutered Male,0.25,Chihuahua Shorthair Mix,Tan/White
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black
NA,Cat,Intact Female,0.1,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.05,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Neutered Male,0.4,Yorkshire Terrier Mix,Outros
NA,Cat,Intact Female,0.00287671232877,Domestic Medium Hair Mix,Outros
NA,Cat,Intact Male,0.05,Domestic Shorthair Mix,Black/White
Outros,Dog,Neutered Male,0.05,Pit Bull Mix,Black/White
NA,Cat,Neutered Male,0.55,Outros,Outros
Outros,Cat,Intact Male,0.0369863013699,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.1,Domestic Longhair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.3,Pit Bull Mix,Outros
Outros,Dog,Neutered Male,0.05,Outros,Tan/White
Outros,Cat,Neutered Male,0.0164383561644,Siamese Mix,Outros
Outros,Dog,Intact Male,0.05,Outros,Outros
Outros,Cat,Neutered Male,0.05,Siamese Mix,Outros
NA,Cat,Intact Male,0.000958904109589,Domestic Shorthair Mix,White
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Outros
NA,Cat,Neutered Male,0.4,Domestic Shorthair Mix,Black/White
NA,Cat,Unknown,0.00013698630137,Domestic Shorthair Mix,Outros
Outros,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Outros
NA,Dog,Neutered Male,0.05,Dachshund Mix,Brown/White
Roxy,Dog,Spayed Female,0.0328767123288,Australian Kelpie Mix,Outros
Outros,Dog,Neutered Male,0.05,Outros,Black/White
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.0287671232877,Outros,Outros
NA,Cat,Unknown,0.1,Domestic Shorthair Mix,Outros
Outros,Cat,Intact Female,0.0123287671233,Domestic Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.0164383561644,Border Collie Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Roxy,Dog,Spayed Female,0.1,Labrador Retriever Mix,Outros
NA,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Black
NA,Dog,Spayed Female,0.05,Outros,Outros
Outros,Dog,Neutered Male,0.00821917808219,German Shepherd Mix,Outros
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.05,Domestic Medium Hair Mix,Black
NA,Cat,Intact Female,0.05,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.05,Pit Bull Mix,Outros
Outros,Dog,Intact Male,0.3,Outros,Brown/White
Outros,Cat,Neutered Male,0.05,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.0246575342466,Outros,Outros
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.15,Pit Bull Mix,Outros
Outros,Dog,Intact Male,0.0041095890411,Labrador Retriever Mix,Outros
Outros,Dog,Neutered Male,0.05,Pit Bull Mix,Brown/White
Outros,Dog,Intact Female,0.1,Pit Bull Mix,Outros
Outros,Dog,Neutered Male,0.1,Outros,Outros
Outros,Dog,Neutered Male,0.15,Outros,Outros
Outros,Cat,Spayed Female,0.25,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Male,0.05,American Bulldog Mix,Outros
Outros,Dog,Intact Female,0.65,Chihuahua Shorthair Mix,Outros
NA,Cat,Spayed Female,0.0041095890411,Domestic Shorthair Mix,Brown Tabby
NA,Dog,Intact Male,0.05,Outros,Outros
NA,Cat,Unknown,0.0328767123288,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.0287671232877,Pit Bull Mix,Tricolor
Outros,Dog,Spayed Female,0.05,Pit Bull Mix,Black/White
Outros,Cat,Spayed Female,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.1,German Shepherd,Outros
Outros,Cat,Spayed Female,0.5,Domestic Longhair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black
NA,Dog,Intact Female,0.0041095890411,Outros,Outros
NA,Cat,Neutered Male,0.00821917808219,Domestic Medium Hair Mix,Outros
Outros,Dog,Neutered Male,0.0205479452055,Chihuahua Shorthair/Dachshund,Tan/White
Outros,Cat,Intact Male,0.0246575342466,Domestic Shorthair Mix,Black
NA,Cat,Unknown,0.000958904109589,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.05,Siamese Mix,Outros
NA,Cat,Neutered Male,0.45,Domestic Shorthair Mix,Brown Tabby/White
Outros,Cat,Intact Female,0.05,Domestic Medium Hair Mix,Brown Tabby/White
Outros,Dog,Neutered Male,0.1,Outros,Outros
Outros,Dog,Neutered Male,0.05,Pit Bull Mix,Outros
Outros,Dog,Spayed Female,0.00821917808219,German Shepherd Mix,Outros
NA,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Black/White
NA,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Outros
Luna,Dog,Spayed Female,0.05,Outros,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Longhair Mix,Outros
NA,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.15,Chihuahua Shorthair Mix,Tan/White
NA,Dog,Neutered Male,0.05,Pit Bull Mix,Black/White
